transport_infrastructure,country,nuts_2,year,value,unit
motorways,AT,AT11,2015,22,KM_TKM2
motorways,AT,AT12,2015,19,KM_TKM2
motorways,AT,AT13,2015,109,KM_TKM2
motorways,AT,AT21,2015,26,KM_TKM2
motorways,AT,AT22,2015,19,KM_TKM2
motorways,AT,AT31,2015,26,KM_TKM2
motorways,AT,AT32,2015,20,KM_TKM2
motorways,AT,AT33,2015,15,KM_TKM2
motorways,AT,AT34,2015,25,KM_TKM2
motorways,BE,BE10,2015,70,KM_TKM2
motorways,BE,BE21,2015,79,KM_TKM2
motorways,BE,BE22,2015,44,KM_TKM2
motorways,BE,BE23,2015,66,KM_TKM2
motorways,BE,BE24,2015,83,KM_TKM2
motorways,BE,BE25,2015,60,KM_TKM2
motorways,BE,BE31,2015,57,KM_TKM2
motorways,BE,BE32,2015,75,KM_TKM2
motorways,BE,BE33,2015,69,KM_TKM2
motorways,BE,BE34,2015,35,KM_TKM2
motorways,BE,BE35,2015,28,KM_TKM2
motorways,BG,BG31,2015,0,KM_TKM2
motorways,BG,BG32,2015,0,KM_TKM2
motorways,BG,BG33,2015,7,KM_TKM2
motorways,BG,BG34,2015,12,KM_TKM2
motorways,BG,BG41,2015,11,KM_TKM2
motorways,BG,BG42,2015,9,KM_TKM2
motorways,CH,CH01,2015,41,KM_TKM2
motorways,CH,CH02,2015,43,KM_TKM2
motorways,CH,CH03,2015,71,KM_TKM2
motorways,CH,CH04,2015,91,KM_TKM2
motorways,CH,CH05,2015,34,KM_TKM2
motorways,CH,CH06,2015,61,KM_TKM2
motorways,CH,CH07,2015,50,KM_TKM2
motorways,CY,CY00,2015,28,KM_TKM2
motorways,CZ,CZ01,2015,23,KM_TKM2
motorways,CZ,CZ02,2015,18,KM_TKM2
motorways,CZ,CZ03,2015,9,KM_TKM2
motorways,CZ,CZ04,2015,7,KM_TKM2
motorways,CZ,CZ05,2015,2,KM_TKM2
motorways,CZ,CZ06,2015,17,KM_TKM2
motorways,CZ,CZ07,2015,6,KM_TKM2
motorways,CZ,CZ08,2015,11,KM_TKM2
motorways,DE,DE11,2015,,KM_TKM2
motorways,DE,DE12,2015,,KM_TKM2
motorways,DE,DE13,2015,,KM_TKM2
motorways,DE,DE14,2015,,KM_TKM2
motorways,DE,DE21,2015,,KM_TKM2
motorways,DE,DE22,2015,,KM_TKM2
motorways,DE,DE23,2015,,KM_TKM2
motorways,DE,DE24,2015,,KM_TKM2
motorways,DE,DE25,2015,,KM_TKM2
motorways,DE,DE26,2015,,KM_TKM2
motorways,DE,DE27,2015,,KM_TKM2
motorways,DE,DE30,2015,86,KM_TKM2
motorways,DE,DE40,2015,27,KM_TKM2
motorways,DE,DE50,2015,191,KM_TKM2
motorways,DE,DE60,2015,107,KM_TKM2
motorways,DE,DE71,2015,,KM_TKM2
motorways,DE,DE72,2015,,KM_TKM2
motorways,DE,DE73,2015,,KM_TKM2
motorways,DE,DE80,2015,24,KM_TKM2
motorways,DE,DE91,2015,,KM_TKM2
motorways,DE,DE92,2015,,KM_TKM2
motorways,DE,DE93,2015,,KM_TKM2
motorways,DE,DE94,2015,,KM_TKM2
motorways,DE,DEA1,2015,,KM_TKM2
motorways,DE,DEA2,2015,,KM_TKM2
motorways,DE,DEA3,2015,,KM_TKM2
motorways,DE,DEA4,2015,,KM_TKM2
motorways,DE,DEA5,2015,,KM_TKM2
motorways,DE,DEB1,2015,,KM_TKM2
motorways,DE,DEB2,2015,,KM_TKM2
motorways,DE,DEB3,2015,,KM_TKM2
motorways,DE,DEC0,2015,93,KM_TKM2
motorways,DE,DED2,2015,,KM_TKM2
motorways,DE,DED4,2015,,KM_TKM2
motorways,DE,DED5,2015,,KM_TKM2
motorways,DE,DEE0,2015,20,KM_TKM2
motorways,DE,DEF0,2015,34,KM_TKM2
motorways,DE,DEG0,2015,32,KM_TKM2
motorways,DK,DK01,2015,64,KM_TKM2
motorways,DK,DK02,2015,37,KM_TKM2
motorways,DK,DK03,2015,31,KM_TKM2
motorways,DK,DK04,2015,19,KM_TKM2
motorways,DK,DK05,2015,24,KM_TKM2
motorways,EE,EE00,2015,3,KM_TKM2
motorways,ES,ES11,2015,37,KM_TKM2
motorways,ES,ES12,2015,43,KM_TKM2
motorways,ES,ES13,2015,48,KM_TKM2
motorways,ES,ES21,2015,68,KM_TKM2
motorways,ES,ES22,2015,37,KM_TKM2
motorways,ES,ES23,2015,36,KM_TKM2
motorways,ES,ES24,2015,16,KM_TKM2
motorways,ES,ES30,2015,98,KM_TKM2
motorways,ES,ES41,2015,25,KM_TKM2
motorways,ES,ES42,2015,23,KM_TKM2
motorways,ES,ES43,2015,17,KM_TKM2
motorways,ES,ES51,2015,45,KM_TKM2
motorways,ES,ES52,2015,49,KM_TKM2
motorways,ES,ES53,2015,19,KM_TKM2
motorways,ES,ES61,2015,30,KM_TKM2
motorways,ES,ES62,2015,51,KM_TKM2
motorways,ES,ES63,2015,0,KM_TKM2
motorways,ES,ES64,2015,0,KM_TKM2
motorways,ES,ES70,2015,33,KM_TKM2
motorways,FI,FI19,2015,2,KM_TKM2
motorways,FI,FI1B,2015,35,KM_TKM2
motorways,FI,FI1C,2015,10,KM_TKM2
motorways,FI,FI1D,2015,1,KM_TKM2
motorways,FI,FI20,2015,0,KM_TKM2
motorways,FR,FR10,2015,51,KM_TKM2
motorways,FR,FRB0,2015,25,KM_TKM2
motorways,FR,FRC1,2015,22,KM_TKM2
motorways,FR,FRC2,2015,13,KM_TKM2
motorways,FR,FRD1,2015,16,KM_TKM2
motorways,FR,FRD2,2015,36,KM_TKM2
motorways,FR,FRE1,2015,51,KM_TKM2
motorways,FR,FRE2,2015,28,KM_TKM2
motorways,FR,FRF1,2015,36,KM_TKM2
motorways,FR,FRF2,2015,20,KM_TKM2
motorways,FR,FRF3,2015,20,KM_TKM2
motorways,FR,FRG0,2015,23,KM_TKM2
motorways,FR,FRH0,2015,2,KM_TKM2
motorways,FR,FRI1,2015,21,KM_TKM2
motorways,FR,FRI2,2015,16,KM_TKM2
motorways,FR,FRI3,2015,12,KM_TKM2
motorways,FR,FRJ1,2015,21,KM_TKM2
motorways,FR,FRJ2,2015,14,KM_TKM2
motorways,FR,FRK1,2015,15,KM_TKM2
motorways,FR,FRK2,2015,29,KM_TKM2
motorways,FR,FRL0,2015,24,KM_TKM2
motorways,FR,FRM0,2015,0,KM_TKM2
motorways,FR,FRY1,2015,0,KM_TKM2
motorways,FR,FRY2,2015,0,KM_TKM2
motorways,FR,FRY3,2015,0,KM_TKM2
motorways,FR,FRY4,2015,0,KM_TKM2
motorways,FR,FRY5,2015,0,KM_TKM2
motorways,HR,HR03,2015,26,KM_TKM2
motorways,HR,HR04,2015,21,KM_TKM2
motorways,HU,HU11,2015,,KM_TKM2
motorways,HU,HU12,2015,,KM_TKM2
motorways,HU,HU21,2015,24,KM_TKM2
motorways,HU,HU22,2015,16,KM_TKM2
motorways,HU,HU23,2015,21,KM_TKM2
motorways,HU,HU31,2015,13,KM_TKM2
motorways,HU,HU32,2015,11,KM_TKM2
motorways,HU,HU33,2015,11,KM_TKM2
motorways,IE,IE04,2015,,KM_TKM2
motorways,IE,IE05,2015,,KM_TKM2
motorways,IE,IE06,2015,,KM_TKM2
motorways,IS,IS00,2015,,KM_TKM2
motorways,IT,ITC1,2015,33,KM_TKM2
motorways,IT,ITC2,2015,35,KM_TKM2
motorways,IT,ITC3,2015,69,KM_TKM2
motorways,IT,ITC4,2015,30,KM_TKM2
motorways,IT,ITF1,2015,33,KM_TKM2
motorways,IT,ITF2,2015,8,KM_TKM2
motorways,IT,ITF3,2015,32,KM_TKM2
motorways,IT,ITF4,2015,16,KM_TKM2
motorways,IT,ITF5,2015,3,KM_TKM2
motorways,IT,ITF6,2015,19,KM_TKM2
motorways,IT,ITG1,2015,26,KM_TKM2
motorways,IT,ITG2,2015,,KM_TKM2
motorways,IT,ITH1,2015,29 d,KM_TKM2
motorways,IT,ITH3,2015,32,KM_TKM2
motorways,IT,ITH4,2015,27,KM_TKM2
motorways,IT,ITH5,2015,25,KM_TKM2
motorways,IT,ITI1,2015,20,KM_TKM2
motorways,IT,ITI2,2015,7,KM_TKM2
motorways,IT,ITI3,2015,18,KM_TKM2
motorways,IT,ITI4,2015,29,KM_TKM2
motorways,LI,LI00,2015,0,KM_TKM2
motorways,LT,LT01,2015,,KM_TKM2
motorways,LT,LT02,2015,,KM_TKM2
motorways,LU,LU00,2015,62,KM_TKM2
motorways,LV,LV00,2015,0,KM_TKM2
motorways,MT,MT00,2015,0,KM_TKM2
motorways,NL,NL11,2015,47,KM_TKM2
motorways,NL,NL12,2015,62,KM_TKM2
motorways,NL,NL13,2015,56,KM_TKM2
motorways,NL,NL21,2015,45,KM_TKM2
motorways,NL,NL22,2015,79,KM_TKM2
motorways,NL,NL23,2015,73,KM_TKM2
motorways,NL,NL31,2015,127,KM_TKM2
motorways,NL,NL32,2015,111,KM_TKM2
motorways,NL,NL33,2015,129,KM_TKM2
motorways,NL,NL34,2015,40,KM_TKM2
motorways,NL,NL41,2015,103,KM_TKM2
motorways,NL,NL42,2015,99,KM_TKM2
motorways,NO,NO01,2015,36,KM_TKM2
motorways,NO,NO02,2015,1,KM_TKM2
motorways,NO,NO03,2015,7,KM_TKM2
motorways,NO,NO04,2015,3,KM_TKM2
motorways,NO,NO05,2015,0,KM_TKM2
motorways,NO,NO06,2015,0,KM_TKM2
motorways,NO,NO07,2015,0,KM_TKM2
motorways,PL,PL21,2015,10,KM_TKM2
motorways,PL,PL22,2015,14,KM_TKM2
motorways,PL,PL41,2015,7,KM_TKM2
motorways,PL,PL42,2015,1,KM_TKM2
motorways,PL,PL43,2015,6,KM_TKM2
motorways,PL,PL51,2015,11,KM_TKM2
motorways,PL,PL52,2015,9,KM_TKM2
motorways,PL,PL61,2015,9,KM_TKM2
motorways,PL,PL62,2015,0,KM_TKM2
motorways,PL,PL63,2015,4,KM_TKM2
motorways,PL,PL71,2015,,KM_TKM2
motorways,PL,PL72,2015,,KM_TKM2
motorways,PL,PL81,2015,,KM_TKM2
motorways,PL,PL82,2015,,KM_TKM2
motorways,PL,PL84,2015,,KM_TKM2
motorways,PT,PT20,2015,0,KM_TKM2
motorways,PT,PT30,2015,0,KM_TKM2
motorways,RO,RO11,2015,2,KM_TKM2
motorways,RO,RO12,2015,3,KM_TKM2
motorways,RO,RO21,2015,0,KM_TKM2
motorways,RO,RO22,2015,2,KM_TKM2
motorways,RO,RO31,2015,8,KM_TKM2
motorways,RO,RO32,2015,43,KM_TKM2
motorways,RO,RO41,2015,0,KM_TKM2
motorways,RO,RO42,2015,6,KM_TKM2
motorways,SE,SE11,2015,48,KM_TKM2
motorways,SE,SE12,2015,15,KM_TKM2
motorways,SE,SE21,2015,6,KM_TKM2
motorways,SE,SE22,2015,26,KM_TKM2
motorways,SE,SE23,2015,19,KM_TKM2
motorways,SE,SE31,2015,1,KM_TKM2
motorways,SE,SE32,2015,0,KM_TKM2
motorways,SE,SE33,2015,0,KM_TKM2
motorways,SI,SI03,2015,26,KM_TKM2
motorways,SI,SI04,2015,38,KM_TKM2
motorways,SK,SK01,2015,54,KM_TKM2
motorways,SK,SK02,2015,10,KM_TKM2
motorways,SK,SK03,2015,5,KM_TKM2
motorways,SK,SK04,2015,7,KM_TKM2
motorways,TR,TR10,2015,58,KM_TKM2
motorways,TR,TR21,2015,9,KM_TKM2
motorways,TR,TR22,2015,,KM_TKM2
motorways,TR,TR31,2015,19,KM_TKM2
motorways,TR,TR32,2015,2,KM_TKM2
motorways,TR,TR33,2015,,KM_TKM2
motorways,TR,TR41,2015,3,KM_TKM2
motorways,TR,TR42,2015,16,KM_TKM2
motorways,TR,TR51,2015,8,KM_TKM2
motorways,TR,TR52,2015,,KM_TKM2
motorways,TR,TR61,2015,,KM_TKM2
motorways,TR,TR62,2015,10,KM_TKM2
motorways,TR,TR63,2015,8,KM_TKM2
motorways,TR,TR71,2015,4,KM_TKM2
motorways,TR,TR72,2015,,KM_TKM2
motorways,TR,TR81,2015,,KM_TKM2
motorways,TR,TR82,2015,,KM_TKM2
motorways,TR,TR83,2015,,KM_TKM2
motorways,TR,TR90,2015,0,KM_TKM2
motorways,TR,TRA1,2015,,KM_TKM2
motorways,TR,TRA2,2015,,KM_TKM2
motorways,TR,TRB1,2015,,KM_TKM2
motorways,TR,TRB2,2015,,KM_TKM2
motorways,TR,TRC1,2015,10,KM_TKM2
motorways,TR,TRC2,2015,4,KM_TKM2
motorways,TR,TRC3,2015,,KM_TKM2
motorways,UK,UKN0,2015,8,KM_TKM2
motorways,AT,AT11,2016,20,KM_TKM2
motorways,AT,AT12,2016,18,KM_TKM2
motorways,AT,AT13,2016,104,KM_TKM2
motorways,AT,AT21,2016,25,KM_TKM2
motorways,AT,AT22,2016,19,KM_TKM2
motorways,AT,AT31,2016,25,KM_TKM2
motorways,AT,AT32,2016,20,KM_TKM2
motorways,AT,AT33,2016,15,KM_TKM2
motorways,AT,AT34,2016,24,KM_TKM2
motorways,BE,BE10,2016,70,KM_TKM2
motorways,BE,BE21,2016,77,KM_TKM2
motorways,BE,BE22,2016,44,KM_TKM2
motorways,BE,BE23,2016,66,KM_TKM2
motorways,BE,BE24,2016,83,KM_TKM2
motorways,BE,BE25,2016,60,KM_TKM2
motorways,BE,BE31,2016,57,KM_TKM2
motorways,BE,BE32,2016,75,KM_TKM2
motorways,BE,BE33,2016,69,KM_TKM2
motorways,BE,BE34,2016,35,KM_TKM2
motorways,BE,BE35,2016,28,KM_TKM2
motorways,BG,BG31,2016,0,KM_TKM2
motorways,BG,BG32,2016,0,KM_TKM2
motorways,BG,BG33,2016,7,KM_TKM2
motorways,BG,BG34,2016,11,KM_TKM2
motorways,BG,BG41,2016,11,KM_TKM2
motorways,BG,BG42,2016,9,KM_TKM2
motorways,CH,CH01,2016,39,KM_TKM2
motorways,CH,CH02,2016,42,KM_TKM2
motorways,CH,CH03,2016,71,KM_TKM2
motorways,CH,CH04,2016,87,KM_TKM2
motorways,CH,CH05,2016,33,KM_TKM2
motorways,CH,CH06,2016,58,KM_TKM2
motorways,CH,CH07,2016,49,KM_TKM2
motorways,CY,CY00,2016,28,KM_TKM2
motorways,CZ,CZ01,2016,89,KM_TKM2
motorways,CZ,CZ02,2016,31,KM_TKM2
motorways,CZ,CZ03,2016,9,KM_TKM2
motorways,CZ,CZ04,2016,15,KM_TKM2
motorways,CZ,CZ05,2016,3,KM_TKM2
motorways,CZ,CZ06,2016,18,KM_TKM2
motorways,CZ,CZ07,2016,17,KM_TKM2
motorways,CZ,CZ08,2016,18,KM_TKM2
motorways,DE,DE11,2016,,KM_TKM2
motorways,DE,DE12,2016,,KM_TKM2
motorways,DE,DE13,2016,,KM_TKM2
motorways,DE,DE14,2016,,KM_TKM2
motorways,DE,DE21,2016,,KM_TKM2
motorways,DE,DE22,2016,,KM_TKM2
motorways,DE,DE23,2016,,KM_TKM2
motorways,DE,DE24,2016,,KM_TKM2
motorways,DE,DE25,2016,,KM_TKM2
motorways,DE,DE26,2016,,KM_TKM2
motorways,DE,DE27,2016,,KM_TKM2
motorways,DE,DE30,2016,86,KM_TKM2
motorways,DE,DE40,2016,27,KM_TKM2
motorways,DE,DE50,2016,191,KM_TKM2
motorways,DE,DE60,2016,107,KM_TKM2
motorways,DE,DE71,2016,,KM_TKM2
motorways,DE,DE72,2016,,KM_TKM2
motorways,DE,DE73,2016,,KM_TKM2
motorways,DE,DE80,2016,24,KM_TKM2
motorways,DE,DE91,2016,,KM_TKM2
motorways,DE,DE92,2016,,KM_TKM2
motorways,DE,DE93,2016,,KM_TKM2
motorways,DE,DE94,2016,,KM_TKM2
motorways,DE,DEA1,2016,,KM_TKM2
motorways,DE,DEA2,2016,,KM_TKM2
motorways,DE,DEA3,2016,,KM_TKM2
motorways,DE,DEA4,2016,,KM_TKM2
motorways,DE,DEA5,2016,,KM_TKM2
motorways,DE,DEB1,2016,,KM_TKM2
motorways,DE,DEB2,2016,,KM_TKM2
motorways,DE,DEB3,2016,,KM_TKM2
motorways,DE,DEC0,2016,93,KM_TKM2
motorways,DE,DED2,2016,,KM_TKM2
motorways,DE,DED4,2016,,KM_TKM2
motorways,DE,DED5,2016,,KM_TKM2
motorways,DE,DEE0,2016,20,KM_TKM2
motorways,DE,DEF0,2016,34,KM_TKM2
motorways,DE,DEG0,2016,32,KM_TKM2
motorways,DK,DK01,2016,64,KM_TKM2
motorways,DK,DK02,2016,37,KM_TKM2
motorways,DK,DK03,2016,31,KM_TKM2
motorways,DK,DK04,2016,20,KM_TKM2
motorways,DK,DK05,2016,24,KM_TKM2
motorways,EE,EE00,2016,3,KM_TKM2
motorways,ES,ES11,2016,37,KM_TKM2
motorways,ES,ES12,2016,43,KM_TKM2
motorways,ES,ES13,2016,48,KM_TKM2
motorways,ES,ES21,2016,69,KM_TKM2
motorways,ES,ES22,2016,37,KM_TKM2
motorways,ES,ES23,2016,36,KM_TKM2
motorways,ES,ES24,2016,17,KM_TKM2
motorways,ES,ES30,2016,96,KM_TKM2
motorways,ES,ES41,2016,25,KM_TKM2
motorways,ES,ES42,2016,23,KM_TKM2
motorways,ES,ES43,2016,17,KM_TKM2
motorways,ES,ES51,2016,45,KM_TKM2
motorways,ES,ES52,2016,51,KM_TKM2
motorways,ES,ES53,2016,19,KM_TKM2
motorways,ES,ES61,2016,29,KM_TKM2
motorways,ES,ES62,2016,51,KM_TKM2
motorways,ES,ES63,2016,0,KM_TKM2
motorways,ES,ES64,2016,0,KM_TKM2
motorways,ES,ES70,2016,34,KM_TKM2
motorways,FI,FI19,2016,2,KM_TKM2
motorways,FI,FI1B,2016,34,KM_TKM2
motorways,FI,FI1C,2016,9,KM_TKM2
motorways,FI,FI1D,2016,1,KM_TKM2
motorways,FI,FI20,2016,0,KM_TKM2
motorways,FR,FR10,2016,51,KM_TKM2
motorways,FR,FRB0,2016,25,KM_TKM2
motorways,FR,FRC1,2016,22,KM_TKM2
motorways,FR,FRC2,2016,13,KM_TKM2
motorways,FR,FRD1,2016,16,KM_TKM2
motorways,FR,FRD2,2016,36,KM_TKM2
motorways,FR,FRE1,2016,50,KM_TKM2
motorways,FR,FRE2,2016,28,KM_TKM2
motorways,FR,FRF1,2016,36,KM_TKM2
motorways,FR,FRF2,2016,20,KM_TKM2
motorways,FR,FRF3,2016,20,KM_TKM2
motorways,FR,FRG0,2016,23,KM_TKM2
motorways,FR,FRH0,2016,2,KM_TKM2
motorways,FR,FRI1,2016,21,KM_TKM2
motorways,FR,FRI2,2016,16,KM_TKM2
motorways,FR,FRI3,2016,12,KM_TKM2
motorways,FR,FRJ1,2016,21,KM_TKM2
motorways,FR,FRJ2,2016,14,KM_TKM2
motorways,FR,FRK1,2016,15,KM_TKM2
motorways,FR,FRK2,2016,29,KM_TKM2
motorways,FR,FRL0,2016,24,KM_TKM2
motorways,FR,FRM0,2016,0,KM_TKM2
motorways,FR,FRY1,2016,0,KM_TKM2
motorways,FR,FRY2,2016,0,KM_TKM2
motorways,FR,FRY3,2016,0,KM_TKM2
motorways,FR,FRY4,2016,0,KM_TKM2
motorways,FR,FRY5,2016,0,KM_TKM2
motorways,HR,HR03,2016,26,KM_TKM2
motorways,HR,HR04,2016,21,KM_TKM2
motorways,HU,HU11,2016,,KM_TKM2
motorways,HU,HU12,2016,,KM_TKM2
motorways,HU,HU21,2016,24,KM_TKM2
motorways,HU,HU22,2016,17,KM_TKM2
motorways,HU,HU23,2016,21,KM_TKM2
motorways,HU,HU31,2016,13,KM_TKM2
motorways,HU,HU32,2016,11,KM_TKM2
motorways,HU,HU33,2016,11,KM_TKM2
motorways,IE,IE04,2016,,KM_TKM2
motorways,IE,IE05,2016,,KM_TKM2
motorways,IE,IE06,2016,,KM_TKM2
motorways,IS,IS00,2016,,KM_TKM2
motorways,IT,ITC1,2016,33,KM_TKM2
motorways,IT,ITC2,2016,35,KM_TKM2
motorways,IT,ITC3,2016,69,KM_TKM2
motorways,IT,ITC4,2016,30,KM_TKM2
motorways,IT,ITF1,2016,33,KM_TKM2
motorways,IT,ITF2,2016,8,KM_TKM2
motorways,IT,ITF3,2016,32,KM_TKM2
motorways,IT,ITF4,2016,16,KM_TKM2
motorways,IT,ITF5,2016,3,KM_TKM2
motorways,IT,ITF6,2016,19,KM_TKM2
motorways,IT,ITG1,2016,26,KM_TKM2
motorways,IT,ITG2,2016,,KM_TKM2
motorways,IT,ITH1,2016,29 d,KM_TKM2
motorways,IT,ITH3,2016,32,KM_TKM2
motorways,IT,ITH4,2016,27,KM_TKM2
motorways,IT,ITH5,2016,25,KM_TKM2
motorways,IT,ITI1,2016,20,KM_TKM2
motorways,IT,ITI2,2016,7,KM_TKM2
motorways,IT,ITI3,2016,18,KM_TKM2
motorways,IT,ITI4,2016,29,KM_TKM2
motorways,LI,LI00,2016,0,KM_TKM2
motorways,LT,LT01,2016,,KM_TKM2
motorways,LT,LT02,2016,,KM_TKM2
motorways,LU,LU00,2016,62,KM_TKM2
motorways,LV,LV00,2016,0,KM_TKM2
motorways,MT,MT00,2016,0,KM_TKM2
motorways,NL,NL11,2016,37,KM_TKM2
motorways,NL,NL12,2016,36,KM_TKM2
motorways,NL,NL13,2016,55,KM_TKM2
motorways,NL,NL21,2016,45,KM_TKM2
motorways,NL,NL22,2016,77,KM_TKM2
motorways,NL,NL23,2016,42,KM_TKM2
motorways,NL,NL31,2016,121,KM_TKM2
motorways,NL,NL32,2016,72,KM_TKM2
motorways,NL,NL33,2016,108,KM_TKM2
motorways,NL,NL34,2016,30,KM_TKM2
motorways,NL,NL41,2016,99,KM_TKM2
motorways,NL,NL42,2016,96,KM_TKM2
motorways,NO,NO01,2016,34,KM_TKM2
motorways,NO,NO02,2016,1,KM_TKM2
motorways,NO,NO03,2016,6,KM_TKM2
motorways,NO,NO04,2016,2,KM_TKM2
motorways,NO,NO05,2016,0,KM_TKM2
motorways,NO,NO06,2016,0,KM_TKM2
motorways,NO,NO07,2016,0,KM_TKM2
motorways,PL,PL21,2016,10,KM_TKM2
motorways,PL,PL22,2016,14,KM_TKM2
motorways,PL,PL41,2016,7,KM_TKM2
motorways,PL,PL42,2016,1,KM_TKM2
motorways,PL,PL43,2016,6,KM_TKM2
motorways,PL,PL51,2016,11,KM_TKM2
motorways,PL,PL52,2016,9,KM_TKM2
motorways,PL,PL61,2016,9,KM_TKM2
motorways,PL,PL62,2016,0,KM_TKM2
motorways,PL,PL63,2016,4,KM_TKM2
motorways,PL,PL71,2016,,KM_TKM2
motorways,PL,PL72,2016,,KM_TKM2
motorways,PL,PL81,2016,,KM_TKM2
motorways,PL,PL82,2016,,KM_TKM2
motorways,PL,PL84,2016,,KM_TKM2
motorways,PT,PT20,2016,0,KM_TKM2
motorways,PT,PT30,2016,0,KM_TKM2
motorways,RO,RO11,2016,2,KM_TKM2
motorways,RO,RO12,2016,3,KM_TKM2
motorways,RO,RO21,2016,0,KM_TKM2
motorways,RO,RO22,2016,2,KM_TKM2
motorways,RO,RO31,2016,7,KM_TKM2
motorways,RO,RO32,2016,41,KM_TKM2
motorways,RO,RO41,2016,0,KM_TKM2
motorways,RO,RO42,2016,6,KM_TKM2
motorways,SE,SE11,2016,47,KM_TKM2
motorways,SE,SE12,2016,15,KM_TKM2
motorways,SE,SE21,2016,6,KM_TKM2
motorways,SE,SE22,2016,26,KM_TKM2
motorways,SE,SE23,2016,19,KM_TKM2
motorways,SE,SE31,2016,1,KM_TKM2
motorways,SE,SE32,2016,0,KM_TKM2
motorways,SE,SE33,2016,0,KM_TKM2
motorways,SI,SI03,2016,25,KM_TKM2
motorways,SI,SI04,2016,38,KM_TKM2
motorways,SK,SK01,2016,54,KM_TKM2
motorways,SK,SK02,2016,10,KM_TKM2
motorways,SK,SK03,2016,5,KM_TKM2
motorways,SK,SK04,2016,7,KM_TKM2
motorways,TR,TR10,2016,85,KM_TKM2
motorways,TR,TR21,2016,9,KM_TKM2
motorways,TR,TR22,2016,,KM_TKM2
motorways,TR,TR31,2016,21,KM_TKM2
motorways,TR,TR32,2016,2,KM_TKM2
motorways,TR,TR33,2016,,KM_TKM2
motorways,TR,TR41,2016,5,KM_TKM2
motorways,TR,TR42,2016,18,KM_TKM2
motorways,TR,TR51,2016,8,KM_TKM2
motorways,TR,TR52,2016,,KM_TKM2
motorways,TR,TR61,2016,,KM_TKM2
motorways,TR,TR62,2016,10,KM_TKM2
motorways,TR,TR63,2016,8,KM_TKM2
motorways,TR,TR71,2016,4,KM_TKM2
motorways,TR,TR72,2016,,KM_TKM2
motorways,TR,TR81,2016,,KM_TKM2
motorways,TR,TR82,2016,,KM_TKM2
motorways,TR,TR83,2016,,KM_TKM2
motorways,TR,TR90,2016,0,KM_TKM2
motorways,TR,TRA1,2016,,KM_TKM2
motorways,TR,TRA2,2016,,KM_TKM2
motorways,TR,TRB1,2016,,KM_TKM2
motorways,TR,TRB2,2016,,KM_TKM2
motorways,TR,TRC1,2016,9,KM_TKM2
motorways,TR,TRC2,2016,4,KM_TKM2
motorways,TR,TRC3,2016,,KM_TKM2
motorways,UK,UKN0,2016,8,KM_TKM2
motorways,AT,AT11,2017,20,KM_TKM2
motorways,AT,AT12,2017,20,KM_TKM2
motorways,AT,AT13,2017,104,KM_TKM2
motorways,AT,AT21,2017,25,KM_TKM2
motorways,AT,AT22,2017,19,KM_TKM2
motorways,AT,AT31,2017,25,KM_TKM2
motorways,AT,AT32,2017,20,KM_TKM2
motorways,AT,AT33,2017,15,KM_TKM2
motorways,AT,AT34,2017,24,KM_TKM2
motorways,BE,BE10,2017,70,KM_TKM2
motorways,BE,BE21,2017,77,KM_TKM2
motorways,BE,BE22,2017,44,KM_TKM2
motorways,BE,BE23,2017,66,KM_TKM2
motorways,BE,BE24,2017,83,KM_TKM2
motorways,BE,BE25,2017,60,KM_TKM2
motorways,BE,BE31,2017,57,KM_TKM2
motorways,BE,BE32,2017,75,KM_TKM2
motorways,BE,BE33,2017,69,KM_TKM2
motorways,BE,BE34,2017,35,KM_TKM2
motorways,BE,BE35,2017,28,KM_TKM2
motorways,BG,BG31,2017,0,KM_TKM2
motorways,BG,BG32,2017,0,KM_TKM2
motorways,BG,BG33,2017,7,KM_TKM2
motorways,BG,BG34,2017,11,KM_TKM2
motorways,BG,BG41,2017,11,KM_TKM2
motorways,BG,BG42,2017,9,KM_TKM2
motorways,CH,CH01,2017,39,KM_TKM2
motorways,CH,CH02,2017,44,KM_TKM2
motorways,CH,CH03,2017,71,KM_TKM2
motorways,CH,CH04,2017,87,KM_TKM2
motorways,CH,CH05,2017,33,KM_TKM2
motorways,CH,CH06,2017,58,KM_TKM2
motorways,CH,CH07,2017,49,KM_TKM2
motorways,CY,CY00,2017,28,KM_TKM2
motorways,CZ,CZ01,2017,89,KM_TKM2
motorways,CZ,CZ02,2017,32,KM_TKM2
motorways,CZ,CZ03,2017,9,KM_TKM2
motorways,CZ,CZ04,2017,15,KM_TKM2
motorways,CZ,CZ05,2017,3,KM_TKM2
motorways,CZ,CZ06,2017,18,KM_TKM2
motorways,CZ,CZ07,2017,17,KM_TKM2
motorways,CZ,CZ08,2017,18,KM_TKM2
motorways,DE,DE11,2017,,KM_TKM2
motorways,DE,DE12,2017,,KM_TKM2
motorways,DE,DE13,2017,,KM_TKM2
motorways,DE,DE14,2017,,KM_TKM2
motorways,DE,DE21,2017,,KM_TKM2
motorways,DE,DE22,2017,,KM_TKM2
motorways,DE,DE23,2017,,KM_TKM2
motorways,DE,DE24,2017,,KM_TKM2
motorways,DE,DE25,2017,,KM_TKM2
motorways,DE,DE26,2017,,KM_TKM2
motorways,DE,DE27,2017,,KM_TKM2
motorways,DE,DE30,2017,86,KM_TKM2
motorways,DE,DE40,2017,27,KM_TKM2
