transport_infrastructure,country,nuts_2,year,value,unit
motorways,HR,HR04,2012,640,KM
motorways,HU,HU11,2012,,KM
motorways,HU,HU12,2012,,KM
motorways,HU,HU21,2012,265,KM
motorways,HU,HU22,2012,168,KM
motorways,HU,HU23,2012,299,KM
motorways,HU,HU31,2012,173,KM
motorways,HU,HU32,2012,132,KM
motorways,HU,HU33,2012,181,KM
motorways,IE,IE04,2012,,KM
motorways,IE,IE05,2012,,KM
motorways,IE,IE06,2012,,KM
motorways,IT,ITC1,2012,821,KM
motorways,IT,ITC2,2012,114,KM
motorways,IT,ITC3,2012,375,KM
motorways,IT,ITC4,2012,604,KM
motorways,IT,ITF1,2012,352,KM
motorways,IT,ITF2,2012,36,KM
motorways,IT,ITF3,2012,442,KM
motorways,IT,ITF4,2012,313,KM
motorways,IT,ITF5,2012,29,KM
motorways,IT,ITF6,2012,295,KM
motorways,IT,ITG1,2012,654,KM
motorways,IT,ITG2,2012,,KM
motorways,IT,ITH1,2012,212,KM
motorways,IT,ITH3,2012,556,KM
motorways,IT,ITH4,2012,210,KM
motorways,IT,ITH5,2012,568,KM
motorways,IT,ITI1,2012,448,KM
motorways,IT,ITI2,2012,59,KM
motorways,IT,ITI3,2012,168,KM
motorways,IT,ITI4,2012,470,KM
motorways,LI,LI00,2012,: z,KM
motorways,LT,LT01,2012,,KM
motorways,LT,LT02,2012,,KM
motorways,LU,LU00,2012,152,KM
motorways,LV,LV00,2012,0,KM
motorways,MT,MT00,2012,: z,KM
motorways,NL,NL11,2012,95,KM
motorways,NL,NL12,2012,201,KM
motorways,NL,NL13,2012,127,KM
motorways,NL,NL21,2012,149,KM
motorways,NL,NL22,2012,393,KM
motorways,NL,NL23,2012,101,KM
motorways,NL,NL31,2012,177,KM
motorways,NL,NL32,2012,284,KM
motorways,NL,NL33,2012,362,KM
motorways,NL,NL34,2012,69,KM
motorways,NL,NL41,2012,489,KM
motorways,NL,NL42,2012,213,KM
motorways,NO,NO01,2012,144,KM
motorways,NO,NO02,2012,16,KM
motorways,NO,NO03,2012,169,KM
motorways,NO,NO04,2012,51,KM
motorways,NO,NO05,2012,13,KM
motorways,NO,NO06,2012,0,KM
motorways,NO,NO07,2012,0,KM
motorways,PL,PL21,2012,137,KM
motorways,PL,PL22,2012,169,KM
motorways,PL,PL41,2012,210,KM
motorways,PL,PL42,2012,22,KM
motorways,PL,PL43,2012,89,KM
motorways,PL,PL51,2012,222,KM
motorways,PL,PL52,2012,88,KM
motorways,PL,PL61,2012,100,KM
motorways,PL,PL62,2012,1,KM
motorways,PL,PL63,2012,66,KM
motorways,PL,PL71,2012,188,KM
motorways,PL,PL72,2012,0,KM
motorways,PL,PL81,2012,0,KM
motorways,PL,PL82,2012,7,KM
motorways,PL,PL84,2012,0,KM
motorways,PT,PT20,2012,0,KM
motorways,PT,PT30,2012,0,KM
motorways,RO,RO11,2012,52,KM
motorways,RO,RO12,2012,18,KM
motorways,RO,RO21,2012,0,KM
motorways,RO,RO22,2012,74,KM
motorways,RO,RO31,2012,260,KM
motorways,RO,RO32,2012,77,KM
motorways,RO,RO41,2012,0,KM
motorways,RO,RO42,2012,69,KM
motorways,SE,SE11,2012,297,KM
motorways,SE,SE12,2012,580,KM
motorways,SE,SE21,2012,194,KM
motorways,SE,SE22,2012,333,KM
motorways,SE,SE23,2012,517,KM
motorways,SE,SE31,2012,62,KM
motorways,SE,SE32,2012,15,KM
motorways,SE,SE33,2012,6,KM
motorways,SI,SI03,2012,384,KM
motorways,SI,SI04,2012,385,KM
motorways,SK,SK01,2012,114,KM
motorways,SK,SK02,2012,158,KM
motorways,SK,SK03,2012,69,KM
motorways,SK,SK04,2012,91,KM
motorways,TR,TR10,2012,186,KM
motorways,TR,TR21,2012,165,KM
motorways,TR,TR22,2012,0,KM
motorways,TR,TR31,2012,213,KM
motorways,TR,TR32,2012,51,KM
motorways,TR,TR33,2012,0,KM
motorways,TR,TR41,2012,74,KM
motorways,TR,TR42,2012,331,KM
motorways,TR,TR51,2012,198,KM
motorways,TR,TR52,2012,0,KM
motorways,TR,TR61,2012,0,KM
motorways,TR,TR62,2012,309,KM
motorways,TR,TR63,2012,195,KM
motorways,TR,TR71,2012,114,KM
motorways,TR,TR72,2012,0,KM
motorways,TR,TR81,2012,0,KM
motorways,TR,TR82,2012,0,KM
motorways,TR,TR83,2012,0,KM
motorways,TR,TR90,2012,0,KM
motorways,TR,TRA1,2012,0,KM
motorways,TR,TRA2,2012,0,KM
motorways,TR,TRB1,2012,0,KM
motorways,TR,TRB2,2012,0,KM
motorways,TR,TRC1,2012,145,KM
motorways,TR,TRC2,2012,146,KM
motorways,TR,TRC3,2012,0,KM
motorways,UK,UKN0,2012,116,KM
motorways,AT,AT11,2013,80,KM
motorways,AT,AT12,2013,350,KM
motorways,AT,AT13,2013,43,KM
motorways,AT,AT21,2013,243,KM
motorways,AT,AT22,2013,308,KM
motorways,AT,AT31,2013,299,KM
motorways,AT,AT32,2013,144,KM
motorways,AT,AT33,2013,189,KM
motorways,AT,AT34,2013,63,KM
motorways,BE,BE10,2013,11,KM
motorways,BE,BE21,2013,220,KM
motorways,BE,BE22,2013,106,KM
motorways,BE,BE23,2013,196,KM
motorways,BE,BE24,2013,175,KM
motorways,BE,BE25,2013,187,KM
motorways,BE,BE31,2013,63,KM
motorways,BE,BE32,2013,284,KM
motorways,BE,BE33,2013,266,KM
motorways,BE,BE34,2013,154,KM
motorways,BE,BE35,2013,103,KM
motorways,BG,BG31,2013,7,KM
motorways,BG,BG32,2013,0,KM
motorways,BG,BG33,2013,91,KM
motorways,BG,BG34,2013,203,KM
motorways,BG,BG41,2013,163,KM
motorways,BG,BG42,2013,141,KM
motorways,CH,CH01,2013,280,KM
motorways,CH,CH02,2013,329,KM
motorways,CH,CH03,2013,139,KM
motorways,CH,CH04,2013,138,KM
motorways,CH,CH05,2013,243,KM
motorways,CH,CH06,2013,181,KM
motorways,CH,CH07,2013,109,KM
motorways,CY,CY00,2013,257,KM
motorways,CZ,CZ01,2013,11,KM
motorways,CZ,CZ02,2013,194,KM
motorways,CZ,CZ03,2013,149,KM
motorways,CZ,CZ04,2013,56,KM
motorways,CZ,CZ05,2013,26,KM
motorways,CZ,CZ06,2013,227,KM
motorways,CZ,CZ07,2013,53,KM
motorways,CZ,CZ08,2013,60,KM
motorways,DE,DE11,2013,,KM
motorways,DE,DE12,2013,,KM
motorways,DE,DE13,2013,,KM
motorways,DE,DE14,2013,,KM
motorways,DE,DE21,2013,,KM
motorways,DE,DE22,2013,,KM
motorways,DE,DE23,2013,,KM
motorways,DE,DE24,2013,,KM
motorways,DE,DE25,2013,,KM
motorways,DE,DE26,2013,,KM
motorways,DE,DE27,2013,,KM
motorways,DE,DE30,2013,77,KM
motorways,DE,DE40,2013,794,KM
motorways,DE,DE50,2013,75,KM
motorways,DE,DE60,2013,81,KM
motorways,DE,DE71,2013,,KM
motorways,DE,DE72,2013,,KM
motorways,DE,DE73,2013,,KM
motorways,DE,DE80,2013,554,KM
motorways,DE,DE91,2013,,KM
motorways,DE,DE92,2013,,KM
motorways,DE,DE93,2013,,KM
motorways,DE,DE94,2013,,KM
motorways,DE,DEA1,2013,,KM
motorways,DE,DEA2,2013,,KM
motorways,DE,DEA3,2013,,KM
motorways,DE,DEA4,2013,,KM
motorways,DE,DEA5,2013,,KM
motorways,DE,DEB1,2013,,KM
motorways,DE,DEB2,2013,,KM
motorways,DE,DEB3,2013,,KM
motorways,DE,DEC0,2013,240,KM
motorways,DE,DED2,2013,,KM
motorways,DE,DED4,2013,,KM
motorways,DE,DED5,2013,,KM
motorways,DE,DEE0,2013,411,KM
motorways,DE,DEF0,2013,536,KM
motorways,DE,DEG0,2013,511,KM
motorways,DK,DK01,2013,160,KM
motorways,DK,DK02,2013,267,KM
motorways,DK,DK03,2013,377,KM
motorways,DK,DK04,2013,223,KM
motorways,DK,DK05,2013,187,KM
motorways,EE,EE00,2013,140,KM
motorways,ES,ES11,2013,1015,KM
motorways,ES,ES12,2013,433,KM
motorways,ES,ES13,2013,227,KM
motorways,ES,ES21,2013,533,KM
motorways,ES,ES22,2013,372,KM
motorways,ES,ES23,2013,165,KM
motorways,ES,ES24,2013,757,KM
motorways,ES,ES30,2013,777,KM
motorways,ES,ES41,2013,2253,KM
motorways,ES,ES42,2013,1816,KM
motorways,ES,ES43,2013,694,KM
motorways,ES,ES51,2013,1445,KM
motorways,ES,ES52,2013,1142,KM
motorways,ES,ES53,2013,93,KM
motorways,ES,ES61,2013,2457,KM
motorways,ES,ES62,2013,569,KM
motorways,ES,ES63,2013,0,KM
motorways,ES,ES64,2013,0,KM
motorways,ES,ES70,2013,233,KM
motorways,FI,FI19,2013,115,KM
motorways,FI,FI1B,2013,281,KM
motorways,FI,FI1C,2013,281,KM
motorways,FI,FI1D,2013,133,KM
motorways,FI,FI20,2013,0,KM
motorways,FR,FR10,2013,613,KM
motorways,FR,FRB0,2013,982,KM
motorways,FR,FRC1,2013,683,KM
motorways,FR,FRC2,2013,218,KM
motorways,FR,FRD1,2013,287,KM
motorways,FR,FRD2,2013,427,KM
motorways,FR,FRE1,2013,627,KM
motorways,FR,FRE2,2013,550,KM
motorways,FR,FRF1,2013,302,KM
motorways,FR,FRF2,2013,515,KM
motorways,FR,FRF3,2013,462,KM
motorways,FR,FRG0,2013,748,KM
motorways,FR,FRH0,2013,50,KM
motorways,FR,FRI1,2013,875,KM
motorways,FR,FRI2,2013,274,KM
motorways,FR,FRI3,2013,300,KM
motorways,FR,FRJ1,2013,563,KM
motorways,FR,FRJ2,2013,652,KM
motorways,FR,FRK1,2013,380,KM
motorways,FR,FRK2,2013,1294,KM
motorways,FR,FRL0,2013,750,KM
motorways,FR,FRM0,2013,0,KM
motorways,FR,FRY1,2013,,KM
motorways,FR,FRY2,2013,0,KM
motorways,FR,FRY3,2013,0,KM
motorways,FR,FRY4,2013,0,KM
motorways,FR,FRY5,2013,,KM
motorways,HR,HR03,2013,648,KM
motorways,HR,HR04,2013,640,KM
motorways,HU,HU11,2013,,KM
motorways,HU,HU12,2013,,KM
motorways,HU,HU21,2013,261,KM
motorways,HU,HU22,2013,168,KM
motorways,HU,HU23,2013,303,KM
motorways,HU,HU31,2013,173,KM
motorways,HU,HU32,2013,175,KM
motorways,HU,HU33,2013,181,KM
motorways,IE,IE04,2013,,KM
motorways,IE,IE05,2013,,KM
motorways,IE,IE06,2013,,KM
motorways,IT,ITC1,2013,821,KM
motorways,IT,ITC2,2013,114,KM
motorways,IT,ITC3,2013,375,KM
motorways,IT,ITC4,2013,621,KM
motorways,IT,ITF1,2013,352,KM
motorways,IT,ITF2,2013,36,KM
motorways,IT,ITF3,2013,442,KM
motorways,IT,ITF4,2013,313,KM
motorways,IT,ITF5,2013,29,KM
motorways,IT,ITF6,2013,295,KM
motorways,IT,ITG1,2013,662,KM
motorways,IT,ITG2,2013,,KM
motorways,IT,ITH1,2013,212 d,KM
motorways,IT,ITH3,2013,556,KM
motorways,IT,ITH4,2013,210,KM
motorways,IT,ITH5,2013,568,KM
motorways,IT,ITI1,2013,448,KM
motorways,IT,ITI2,2013,59,KM
motorways,IT,ITI3,2013,168,KM
motorways,IT,ITI4,2013,470,KM
motorways,LI,LI00,2013,: z,KM
motorways,LT,LT01,2013,,KM
motorways,LT,LT02,2013,,KM
motorways,LU,LU00,2013,152,KM
motorways,LV,LV00,2013,0,KM
motorways,MT,MT00,2013,,KM
motorways,NL,NL11,2013,95,KM
motorways,NL,NL12,2013,201,KM
motorways,NL,NL13,2013,127,KM
motorways,NL,NL21,2013,150,KM
motorways,NL,NL22,2013,393,KM
motorways,NL,NL23,2013,103,KM
motorways,NL,NL31,2013,177,KM
motorways,NL,NL32,2013,290,KM
motorways,NL,NL33,2013,362,KM
motorways,NL,NL34,2013,68,KM
motorways,NL,NL41,2013,489,KM
motorways,NL,NL42,2013,213,KM
motorways,NO,NO01,2013,166,KM
motorways,NO,NO02,2013,16,KM
motorways,NO,NO03,2013,183,KM
motorways,NO,NO04,2013,63,KM
motorways,NO,NO05,2013,13,KM
motorways,NO,NO06,2013,0,KM
motorways,NO,NO07,2013,0,KM
motorways,PL,PL21,2013,136,KM
motorways,PL,PL22,2013,169,KM
motorways,PL,PL41,2013,211,KM
motorways,PL,PL42,2013,22,KM
motorways,PL,PL43,2013,89,KM
motorways,PL,PL51,2013,222,KM
motorways,PL,PL52,2013,88,KM
motorways,PL,PL61,2013,144,KM
motorways,PL,PL62,2013,0,KM
motorways,PL,PL63,2013,66,KM
motorways,PL,PL71,2013,177,KM
motorways,PL,PL72,2013,0,KM
motorways,PL,PL81,2013,0,KM
motorways,PL,PL82,2013,91,KM
motorways,PL,PL84,2013,0,KM
motorways,PT,PT20,2013,0,KM
motorways,PT,PT30,2013,0,KM
motorways,RO,RO11,2013,52,KM
motorways,RO,RO12,2013,55,KM
motorways,RO,RO21,2013,0,KM
motorways,RO,RO22,2013,74,KM
motorways,RO,RO31,2013,258,KM
motorways,RO,RO32,2013,75,KM
motorways,RO,RO41,2013,0,KM
motorways,RO,RO42,2013,130,KM
motorways,SE,SE11,2013,304,KM
motorways,SE,SE12,2013,579,KM
motorways,SE,SE21,2013,194,KM
motorways,SE,SE22,2013,342,KM
motorways,SE,SE23,2013,542,KM
motorways,SE,SE31,2013,62,KM
motorways,SE,SE32,2013,15,KM
motorways,SE,SE33,2013,6,KM
motorways,SI,SI03,2013,391,KM
motorways,SI,SI04,2013,380,KM
motorways,SK,SK01,2013,114,KM
motorways,SK,SK02,2013,155,KM
motorways,SK,SK03,2013,67,KM
motorways,SK,SK04,2013,89,KM
motorways,TR,TR10,2013,303,KM
motorways,TR,TR21,2013,165,KM
motorways,TR,TR22,2013,,KM
motorways,TR,TR31,2013,213,KM
motorways,TR,TR32,2013,51,KM
motorways,TR,TR33,2013,,KM
motorways,TR,TR41,2013,74,KM
motorways,TR,TR42,2013,330,KM
motorways,TR,TR51,2013,198,KM
motorways,TR,TR52,2013,,KM
motorways,TR,TR61,2013,,KM
motorways,TR,TR62,2013,307,KM
motorways,TR,TR63,2013,194,KM
motorways,TR,TR71,2013,115,KM
motorways,TR,TR72,2013,,KM
motorways,TR,TR81,2013,,KM
motorways,TR,TR82,2013,,KM
motorways,TR,TR83,2013,,KM
motorways,TR,TR90,2013,0,KM
motorways,TR,TRA1,2013,,KM
motorways,TR,TRA2,2013,,KM
motorways,TR,TRB1,2013,,KM
motorways,TR,TRB2,2013,,KM
motorways,TR,TRC1,2013,148,KM
motorways,TR,TRC2,2013,146,KM
motorways,TR,TRC3,2013,,KM
motorways,UK,UKN0,2013,115,KM
motorways,AT,AT11,2014,80,KM
motorways,AT,AT12,2014,350,KM
motorways,AT,AT13,2014,43,KM
motorways,AT,AT21,2014,243,KM
motorways,AT,AT22,2014,308,KM
motorways,AT,AT31,2014,299,KM
motorways,AT,AT32,2014,144,KM
motorways,AT,AT33,2014,189,KM
motorways,AT,AT34,2014,63,KM
motorways,BE,BE10,2014,11,KM
motorways,BE,BE21,2014,220,KM
motorways,BE,BE22,2014,106,KM
motorways,BE,BE23,2014,196,KM
motorways,BE,BE24,2014,175,KM
motorways,BE,BE25,2014,187,KM
motorways,BE,BE31,2014,63,KM
motorways,BE,BE32,2014,284,KM
motorways,BE,BE33,2014,266,KM
motorways,BE,BE34,2014,154,KM
motorways,BE,BE35,2014,103,KM
motorways,BG,BG31,2014,7,KM
motorways,BG,BG32,2014,0,KM
motorways,BG,BG33,2014,91,KM
motorways,BG,BG34,2014,204,KM
motorways,BG,BG41,2014,163,KM
motorways,BG,BG42,2014,145,KM
motorways,CH,CH01,2014,280,KM
motorways,CH,CH02,2014,340,KM
motorways,CH,CH03,2014,139,KM
motorways,CH,CH04,2014,138,KM
motorways,CH,CH05,2014,243,KM
motorways,CH,CH06,2014,181,KM
motorways,CH,CH07,2014,109,KM
motorways,CY,CY00,2014,257,KM
motorways,CZ,CZ01,2014,11,KM
motorways,CZ,CZ02,2014,194,KM
motorways,CZ,CZ03,2014,149,KM
motorways,CZ,CZ04,2014,56,KM
motorways,CZ,CZ05,2014,26,KM
motorways,CZ,CZ06,2014,227,KM
motorways,CZ,CZ07,2014,53,KM
motorways,CZ,CZ08,2014,60,KM
motorways,DE,DE11,2014,,KM
motorways,DE,DE12,2014,,KM
motorways,DE,DE13,2014,,KM
motorways,DE,DE14,2014,,KM
motorways,DE,DE21,2014,,KM
motorways,DE,DE22,2014,,KM
motorways,DE,DE23,2014,,KM
motorways,DE,DE24,2014,,KM
motorways,DE,DE25,2014,,KM
motorways,DE,DE26,2014,,KM
motorways,DE,DE27,2014,,KM
motorways,DE,DE30,2014,77,KM
motorways,DE,DE40,2014,794,KM
motorways,DE,DE50,2014,80,KM
motorways,DE,DE60,2014,81,KM
motorways,DE,DE71,2014,,KM
motorways,DE,DE72,2014,,KM
motorways,DE,DE73,2014,,KM
motorways,DE,DE80,2014,554,KM
motorways,DE,DE91,2014,,KM
motorways,DE,DE92,2014,,KM
motorways,DE,DE93,2014,,KM
motorways,DE,DE94,2014,,KM
motorways,DE,DEA1,2014,,KM
motorways,DE,DEA2,2014,,KM
motorways,DE,DEA3,2014,,KM
motorways,DE,DEA4,2014,,KM
motorways,DE,DEA5,2014,,KM
motorways,DE,DEB1,2014,,KM
motorways,DE,DEB2,2014,,KM
motorways,DE,DEB3,2014,,KM
motorways,DE,DEC0,2014,240,KM
motorways,DE,DED2,2014,,KM
motorways,DE,DED4,2014,,KM
motorways,DE,DED5,2014,,KM
motorways,DE,DEE0,2014,416,KM
motorways,DE,DEF0,2014,538,KM
motorways,DE,DEG0,2014,510,KM
motorways,DK,DK01,2014,159,KM
motorways,DK,DK02,2014,267,KM
motorways,DK,DK03,2014,377,KM
motorways,DK,DK04,2014,241,KM
motorways,DK,DK05,2014,187,KM
motorways,EE,EE00,2014,141,KM
motorways,ES,ES11,2014,1031,KM
motorways,ES,ES12,2014,454,KM
motorways,ES,ES13,2014,227,KM
motorways,ES,ES21,2014,474,KM
motorways,ES,ES22,2014,372,KM
motorways,ES,ES23,2014,176,KM
motorways,ES,ES24,2014,767,KM
motorways,ES,ES30,2014,783,KM
motorways,ES,ES41,2014,2267,KM
motorways,ES,ES42,2014,1812,KM
motorways,ES,ES43,2014,700,KM
motorways,ES,ES51,2014,1454,KM
motorways,ES,ES52,2014,1142,KM
motorways,ES,ES53,2014,94,KM
motorways,ES,ES61,2014,2490,KM
motorways,ES,ES62,2014,569,KM
motorways,ES,ES63,2014,0,KM
motorways,ES,ES64,2014,0,KM
motorways,ES,ES70,2014,239,KM
motorways,FI,FI19,2014,115,KM
motorways,FI,FI1B,2014,322,KM
motorways,FI,FI1C,2014,307,KM
motorways,FI,FI1D,2014,138,KM
motorways,FI,FI20,2014,0,KM
motorways,FR,FR10,2014,613,KM
motorways,FR,FRB0,2014,981,KM
motorways,FR,FRC1,2014,683,KM
motorways,FR,FRC2,2014,218,KM
motorways,FR,FRD1,2014,297,KM
motorways,FR,FRD2,2014,427,KM
motorways,FR,FRE1,2014,627,KM
motorways,FR,FRE2,2014,551,KM
motorways,FR,FRF1,2014,302,KM
motorways,FR,FRF2,2014,515,KM
motorways,FR,FRF3,2014,462,KM
motorways,FR,FRG0,2014,747,KM
motorways,FR,FRH0,2014,50,KM
motorways,FR,FRI1,2014,785,KM
motorways,FR,FRI2,2014,274,KM
motorways,FR,FRI3,2014,300,KM
motorways,FR,FRJ1,2014,568,KM
motorways,FR,FRJ2,2014,653,KM
motorways,FR,FRK1,2014,380,KM
motorways,FR,FRK2,2014,1294,KM
motorways,FR,FRL0,2014,754,KM
motorways,FR,FRM0,2014,0,KM
motorways,FR,FRY1,2014,0,KM
motorways,FR,FRY2,2014,0,KM
motorways,FR,FRY3,2014,0,KM
motorways,FR,FRY4,2014,0,KM
motorways,FR,FRY5,2014,0,KM
motorways,HR,HR03,2014,650,KM
motorways,HR,HR04,2014,640,KM
motorways,HU,HU11,2014,62,KM
motorways,HU,HU12,2014,239,KM
motorways,HU,HU21,2014,261,KM
motorways,HU,HU22,2014,168,KM
motorways,HU,HU23,2014,303,KM
motorways,HU,HU31,2014,174,KM
motorways,HU,HU32,2014,190,KM
motorways,HU,HU33,2014,181,KM
motorways,IE,IE04,2014,83,KM
motorways,IE,IE05,2014,471,KM
motorways,IE,IE06,2014,344,KM
motorways,IT,ITC1,2014,821,KM
motorways,IT,ITC2,2014,114,KM
motorways,IT,ITC3,2014,375,KM
motorways,IT,ITC4,2014,679,KM
motorways,IT,ITF1,2014,352,KM
motorways,IT,ITF2,2014,36,KM
motorways,IT,ITF3,2014,442,KM
motorways,IT,ITF4,2014,313,KM
motorways,IT,ITF5,2014,29,KM
motorways,IT,ITF6,2014,295,KM
motorways,IT,ITG1,2014,662,KM
motorways,IT,ITG2,2014,: z,KM
motorways,IT,ITH1,2014,212 d,KM
motorways,IT,ITH3,2014,576,KM
motorways,IT,ITH4,2014,210,KM
motorways,IT,ITH5,2014,568,KM
motorways,IT,ITI1,2014,448,KM
motorways,IT,ITI2,2014,59,KM
motorways,IT,ITI3,2014,168,KM
motorways,IT,ITI4,2014,485,KM
motorways,LI,LI00,2014,0,KM
motorways,LT,LT01,2014,,KM
motorways,LT,LT02,2014,,KM
motorways,LU,LU00,2014,152,KM
motorways,LV,LV00,2014,0,KM
motorways,MT,MT00,2014,0,KM
motorways,NL,NL11,2014,95,KM
motorways,NL,NL12,2014,202,KM
motorways,NL,NL13,2014,127,KM
motorways,NL,NL21,2014,150,KM
motorways,NL,NL22,2014,393,KM
motorways,NL,NL23,2014,103,KM
motorways,NL,NL31,2014,177,KM
motorways,NL,NL32,2014,296,KM
motorways,NL,NL33,2014,362,KM
motorways,NL,NL34,2014,70,KM
motorways,NL,NL41,2014,492,KM
motorways,NL,NL42,2014,213,KM
motorways,NO,NO01,2014,178,KM
motorways,NO,NO02,2014,28,KM
motorways,NO,NO03,2014,183,KM
motorways,NO,NO04,2014,63,KM
motorways,NO,NO05,2014,13,KM
motorways,NO,NO06,2014,0,KM
motorways,NO,NO07,2014,0,KM
motorways,PL,PL21,2014,151,KM
motorways,PL,PL22,2014,176,KM
motorways,PL,PL41,2014,211,KM
motorways,PL,PL42,2014,25,KM
motorways,PL,PL43,2014,89,KM
motorways,PL,PL51,2014,222,KM
motorways,PL,PL52,2014,88,KM
motorways,PL,PL61,2014,165,KM
motorways,PL,PL62,2014,0,KM
motorways,PL,PL63,2014,66,KM
motorways,PL,PL71,2014,188,KM
motorways,PL,PL72,2014,0,KM
motorways,PL,PL81,2014,0,KM
motorways,PL,PL82,2014,112,KM
motorways,PL,PL84,2014,0,KM
motorways,PT,PT20,2014,0,KM
motorways,PT,PT30,2014,0,KM
motorways,RO,RO11,2014,52,KM
motorways,RO,RO12,2014,93,KM
motorways,RO,RO21,2014,0,KM
motorways,RO,RO22,2014,74,KM
motorways,RO,RO31,2014,258,KM
motorways,RO,RO32,2014,75,KM
motorways,RO,RO41,2014,0,KM
motorways,RO,RO42,2014,131,KM
motorways,SE,SE11,2014,308,KM
motorways,SE,SE12,2014,590,KM
motorways,SE,SE21,2014,194,KM
motorways,SE,SE22,2014,356,KM
motorways,SE,SE23,2014,543,KM
motorways,SE,SE31,2014,62,KM
motorways,SE,SE32,2014,29,KM
motorways,SE,SE33,2014,6,KM
motorways,SI,SI03,2014,315,KM
motorways,SI,SI04,2014,292,KM
motorways,SK,SK01,2014,112,KM
motorways,SK,SK02,2014,155,KM
motorways,SK,SK03,2014,67,KM
motorways,SK,SK04,2014,87,KM
motorways,TR,TR10,2014,303,KM
motorways,TR,TR21,2014,165,KM
motorways,TR,TR22,2014,,KM
motorways,TR,TR31,2014,221,KM
motorways,TR,TR32,2014,51,KM
motorways,TR,TR33,2014,,KM
motorways,TR,TR41,2014,80,KM
motorways,TR,TR42,2014,330,KM
motorways,TR,TR51,2014,198,KM
motorways,TR,TR52,2014,,KM
motorways,TR,TR61,2014,,KM
motorways,TR,TR62,2014,307,KM
motorways,TR,TR63,2014,194,KM
motorways,TR,TR71,2014,135,KM
motorways,TR,TR72,2014,,KM
motorways,TR,TR81,2014,,KM
motorways,TR,TR82,2014,,KM
motorways,TR,TR83,2014,,KM
motorways,TR,TR90,2014,0,KM
motorways,TR,TRA1,2014,,KM
motorways,TR,TRA2,2014,,KM
motorways,TR,TRB1,2014,,KM
motorways,TR,TRB2,2014,,KM
motorways,TR,TRC1,2014,148,KM
motorways,TR,TRC2,2014,146,KM
motorways,TR,TRC3,2014,,KM
motorways,UK,UKN0,2014,115,KM
motorways,AT,AT11,2015,80,KM
motorways,AT,AT12,2015,350,KM
motorways,AT,AT13,2015,43,KM
motorways,AT,AT21,2015,243,KM
motorways,AT,AT22,2015,308,KM
motorways,AT,AT31,2015,299,KM
motorways,AT,AT32,2015,144,KM
motorways,AT,AT33,2015,189,KM
motorways,AT,AT34,2015,63,KM
motorways,BE,BE10,2015,11,KM
motorways,BE,BE21,2015,220,KM
motorways,BE,BE22,2015,106,KM
motorways,BE,BE23,2015,196,KM
motorways,BE,BE24,2015,175,KM
motorways,BE,BE25,2015,187,KM
motorways,BE,BE31,2015,63,KM
motorways,BE,BE32,2015,284,KM
motorways,BE,BE33,2015,266,KM
motorways,BE,BE34,2015,154,KM
motorways,BE,BE35,2015,103,KM
motorways,BG,BG31,2015,7,KM
motorways,BG,BG32,2015,0,KM
motorways,BG,BG33,2015,95,KM
motorways,BG,BG34,2015,223,KM
motorways,BG,BG41,2015,215,KM
motorways,BG,BG42,2015,194,KM
motorways,CH,CH01,2015,337,KM
motorways,CH,CH02,2015,419,KM
motorways,CH,CH03,2015,139,KM
motorways,CH,CH04,2015,151,KM
motorways,CH,CH05,2015,383,KM
motorways,CH,CH06,2015,259,KM
motorways,CH,CH07,2015,137,KM
motorways,CY,CY00,2015,257,KM
motorways,CZ,CZ01,2015,11,KM
motorways,CZ,CZ02,2015,194,KM
motorways,CZ,CZ03,2015,149,KM
motorways,CZ,CZ04,2015,56,KM
motorways,CZ,CZ05,2015,26,KM
motorways,CZ,CZ06,2015,227,KM
motorways,CZ,CZ07,2015,53,KM
motorways,CZ,CZ08,2015,60,KM
motorways,DE,DE11,2015,,KM
motorways,DE,DE12,2015,,KM
motorways,DE,DE13,2015,,KM
motorways,DE,DE14,2015,,KM
motorways,DE,DE21,2015,,KM
motorways,DE,DE22,2015,,KM
motorways,DE,DE23,2015,,KM
motorways,DE,DE24,2015,,KM
motorways,DE,DE25,2015,,KM
motorways,DE,DE26,2015,,KM
motorways,DE,DE27,2015,,KM
motorways,DE,DE30,2015,77,KM
motorways,DE,DE40,2015,805,KM
motorways,DE,DE50,2015,80,KM
motorways,DE,DE60,2015,81,KM
motorways,DE,DE71,2015,,KM
motorways,DE,DE72,2015,,KM
motorways,DE,DE73,2015,,KM
motorways,DE,DE80,2015,568,KM
motorways,DE,DE91,2015,,KM
motorways,DE,DE92,2015,,KM
motorways,DE,DE93,2015,,KM
motorways,DE,DE94,2015,,KM
motorways,DE,DEA1,2015,,KM
motorways,DE,DEA2,2015,,KM
motorways,DE,DEA3,2015,,KM
motorways,DE,DEA4,2015,,KM
motorways,DE,DEA5,2015,,KM
motorways,DE,DEB1,2015,,KM
motorways,DE,DEB2,2015,,KM
motorways,DE,DEB3,2015,,KM
motorways,DE,DEC0,2015,240,KM
motorways,DE,DED2,2015,,KM
motorways,DE,DED4,2015,,KM
motorways,DE,DED5,2015,,KM
motorways,DE,DEE0,2015,416,KM
motorways,DE,DEF0,2015,538,KM
motorways,DE,DEG0,2015,521,KM
motorways,DK,DK01,2015,164,KM
motorways,DK,DK02,2015,267,KM
motorways,DK,DK03,2015,377,KM
motorways,DK,DK04,2015,242,KM
